SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,pts_last5,pts_last10,pts_std_5,season_pts_avg,min_last5,min_last10,minutes_trend,fga_last5,fga_last10,fga_trend,home_flag,rest_days,back_to_back
22025,1628389,0022500339,2025-12-05,MIA @ ORL,L,40,9,15,0.6,2,4,0.5,4,6,0.667,2,13,15,3,2,2,5,2,24,3,1,2025-26,20.8,17.9,4.91934955049953,17.653846153846153,32.4,29.0,3.3999999999999986,15.2,13.2,2.0,0,2.0,0
22025,1628389,0022500354,2025-12-06,MIA vs. SAC,L,25,4,9,0.444,0,3,0.0,1,2,0.5,2,5,7,3,0,0,0,0,9,-17,1,2025-26,19.2,18.6,7.224956747275374,17.653846153846153,31.6,30.7,0.9000000000000021,13.8,13.6,0.20000000000000107,1,1.0,1
22025,1628389,0022501201,2025-12-09,MIA @ ORL,L,36,7,14,0.5,0,3,0.0,5,6,0.833,1,7,8,2,1,3,0,1,19,6,1,2025-26,20.0,18.5,6.85565460040104,17.653846153846153,32.2,31.4,0.8000000000000043,14.8,13.7,1.1000000000000014,0,3.0,0
22025,1628389,0022501227,2025-12-15,MIA vs. TOR,L,33,7,13,0.538,1,3,0.333,5,8,0.625,0,10,10,2,1,0,2,2,20,-5,1,2025-26,18.6,18.7,5.683308895353126,17.653846153846153,32.4,31.8,0.5999999999999979,14.0,13.9,0.09999999999999964,1,6.0,0
22025,1628389,0022500373,2025-12-18,MIA @ BKN,W,31,4,13,0.308,0,2,0.0,0,2,0.0,2,15,17,1,1,3,3,5,8,12,1,2025-26,16.0,17.7,7.1063352017759485,17.653846153846153,33.0,31.6,1.3999999999999986,12.8,13.8,-1.0,0,3.0,0
22025,1628389,0022500381,2025-12-19,MIA @ BOS,L,36,6,13,0.462,0,1,0.0,4,6,0.667,4,6,10,4,1,0,3,5,16,-15,1,2025-26,14.4,17.6,5.594640292279749,17.653846153846153,32.2,32.3,-0.09999999999999432,12.4,13.8,-1.4000000000000004,0,1.0,1
22025,1628389,0022500398,2025-12-21,MIA @ NYK,L,34,4,11,0.364,0,3,0.0,6,7,0.857,3,6,9,0,0,0,3,3,14,-5,1,2025-26,15.4,17.3,4.774934554525331,17.653846153846153,34.0,32.8,1.2000000000000028,12.8,13.3,-0.5,0,2.0,0
22025,1628389,0022500414,2025-12-23,MIA vs. TOR,L,34,4,11,0.364,0,2,0.0,1,3,0.333,1,11,12,3,2,0,1,2,9,-16,1,2025-26,13.4,16.7,4.979959839195499,17.653846153846153,33.6,32.9,0.7000000000000028,12.2,13.5,-1.3000000000000007,1,2.0,0
22025,1628389,0022500450,2025-12-29,MIA vs. DEN,W,21,5,10,0.5,1,2,0.5,2,2,1.0,3,7,10,4,1,0,2,3,13,3,1,2025-26,12.0,15.3,3.3911649915626465,17.653846153846153,31.2,31.8,-0.6000000000000014,11.6,12.8,-1.200000000000001,1,6.0,0
22025,1628389,0022500472,2026-01-01,MIA @ DET,W,33,5,14,0.357,1,2,0.5,4,4,1.0,3,11,14,0,2,1,1,2,15,17,1,2025-26,13.4,14.7,2.7018512172212703,17.653846153846153,31.6,32.3,-0.6999999999999957,11.8,12.3,-0.5,0,3.0,0
22025,1629026,0022500417,2025-12-23,OKC @ SAS,L,13,5,5,1.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,1,0,10,-9,1,2025-26,7.4,6.3,4.8270073544588685,5.5,16.8,15.4,1.4000000000000004,6.0,4.8,1.2000000000000002,0,1.0,1
22025,1629026,0022500010,2025-12-25,OKC vs. SAS,L,17,3,6,0.5,2,4,0.5,0,0,0.0,2,3,5,2,2,0,0,1,8,-1,1,2025-26,6.8,7.1,4.43846820423443,5.5,15.4,15.8,-0.40000000000000036,5.8,5.3,0.5,1,2.0,0
22025,1629026,0022500442,2025-12-28,OKC vs. PHI,W,7,1,3,0.333,1,2,0.5,0,0,0.0,2,2,4,2,0,0,0,0,3,2,1,2025-26,6.4,7.1,4.722287581247038,5.5,13.4,15.8,-2.4000000000000004,5.0,5.3,-0.2999999999999998,1,3.0,0
22025,1629026,0022500455,2025-12-29,OKC vs. ATL,W,5,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,1,1,1,0,-6,1,2025-26,6.4,6.3,4.722287581247038,5.5,13.4,15.0,-1.5999999999999996,4.6,4.9,-0.3000000000000007,1,1.0,1
22025,1629026,0022500470,2025-12-31,OKC vs. POR,W,12,1,5,0.2,0,3,0.0,1,2,0.5,0,2,2,3,1,0,1,0,3,11,1,2025-26,4.8,6.1,4.08656334834051,5.5,10.8,14.5,-3.6999999999999993,3.8,5.1,-1.2999999999999998,1,2.0,0
22024,1629638,0022400206,2024-11-10,MIN vs. MIA,L,26,5,6,0.833,2,3,0.667,0,0,0.0,1,2,3,1,1,1,0,2,12,-3,1,2024-25,7.6,8.4,2.880972058177586,9.426829268292684,24.0,23.0,1.0,5.6,5.5,0.09999999999999964,1,2.0,0
22024,1629638,0022400008,2024-11-12,MIN @ POR,L,27,3,7,0.429,1,3,0.333,1,1,1.0,0,0,0,2,3,0,2,1,8,-13,1,2024-25,8.0,7.8,2.73861278752583,9.426829268292684,24.6,22.9,1.7000000000000028,5.6,5.5,0.09999999999999964,0,2.0,0
22024,1629638,0022400226,2024-11-13,MIN @ POR,L,32,5,11,0.455,3,7,0.429,0,0,0.0,1,4,5,3,3,1,4,1,13,-2,1,2024-25,9.4,8.2,3.209361307176242,9.426829268292684,26.8,24.3,2.5,6.6,6.1,0.5,0,1.0,1
22024,1629638,0022400020,2024-11-15,MIN @ SAC,W,21,4,6,0.667,2,3,0.667,0,0,0.0,1,2,3,3,0,0,1,2,10,-2,1,2024-25,10.4,8.8,2.073644135332771,9.426829268292684,26.6,24.8,1.8000000000000007,6.8,6.5,0.2999999999999998,0,2.0,0
22024,1629638,0022400234,2024-11-17,MIN vs. PHX,W,20,4,6,0.667,0,1,0.0,0,0,0.0,1,1,2,2,0,1,2,0,8,0,1,2024-25,10.2,8.5,2.280350850198275,9.426829268292684,25.2,24.4,0.8000000000000007,7.2,6.4,0.7999999999999998,1,2.0,0
22024,1629638,0022400261,2024-11-21,MIN @ TOR,L,26,1,6,0.167,1,2,0.5,3,4,0.75,0,4,4,0,2,0,1,3,6,-1,1,2024-25,9.0,8.3,2.64575131106459,9.426829268292684,25.2,24.6,0.5999999999999979,7.2,6.4,0.7999999999999998,0,4.0,0
22024,1629638,0022400271,2024-11-24,MIN @ BOS,L,27,1,7,0.143,0,4,0.0,2,2,1.0,1,0,1,4,0,0,0,2,4,12,1,2024-25,8.2,8.1,3.4928498393145957,9.426829268292684,25.2,24.9,0.3000000000000007,7.2,6.4,0.7999999999999998,0,3.0,0
22024,1629638,0022400037,2024-11-26,MIN vs. HOU,L,30,6,7,0.857,0,1,0.0,1,1,1.0,1,1,2,3,0,0,2,2,13,2,1,2024-25,8.2,8.8,3.4928498393145957,9.426829268292684,24.8,25.8,-1.0,6.4,6.5,-0.09999999999999964,1,2.0,0
22024,1629638,0022400294,2024-11-27,MIN vs. SAC,L,20,5,6,0.833,5,6,0.833,2,2,1.0,0,2,2,3,1,2,0,4,17,-4,1,2024-25,9.6,10.0,5.319774431308154,9.426829268292684,24.6,25.6,-1.0,6.4,6.6,-0.1999999999999993,1,1.0,1
22024,1629638,0022400044,2024-11-29,MIN vs. LAC,W,28,4,10,0.4,2,6,0.333,2,2,1.0,3,7,10,1,2,0,3,4,12,-1,1,2024-25,10.4,10.3,5.319774431308154,9.426829268292684,26.2,25.7,0.5,7.2,7.2,0.0,1,2.0,0
22024,1629638,0022400318,2024-12-02,MIN vs. LAL,W,26,6,11,0.545,2,6,0.333,1,2,0.5,0,0,0,4,0,0,1,2,15,14,1,2024-25,12.2,10.6,4.969909455915671,9.426829268292684,26.2,25.7,0.5,8.2,7.7,0.4999999999999991,1,3.0,0
22024,1629638,0022400324,2024-12-04,MIN @ LAC,W,22,3,9,0.333,2,7,0.286,0,0,0.0,0,3,3,3,1,1,4,2,8,10,1,2024-25,13.0,10.6,3.3911649915626336,9.426829268292684,25.2,25.2,0.0,8.6,7.9,0.6999999999999993,0,2.0,0
22024,1629638,0022400338,2024-12-06,MIN @ GSW,W,18,2,5,0.4,1,2,0.5,0,1,0.0,1,1,2,2,0,0,1,2,5,16,1,2024-25,11.4,9.8,4.9295030175464944,9.426829268292684,22.8,23.8,-1.0,8.2,7.3,0.8999999999999995,0,2.0,0
22024,1629638,0022400355,2024-12-08,MIN @ GSW,L,24,7,9,0.778,4,5,0.8,1,2,0.5,1,0,1,1,0,1,1,1,19,-4,1,2024-25,11.8,10.7,5.540758070878027,9.426829268292684,23.6,24.1,-0.5,8.8,7.6,1.200000000000001,0,2.0,0
22024,1629638,0022401210,2024-12-13,MIN vs. LAL,W,19,1,7,0.143,0,3,0.0,0,0,0.0,0,3,3,2,1,0,1,2,2,-7,1,2024-25,9.8,10.1,7.049822692805827,9.426829268292684,21.8,24.0,-2.1999999999999993,8.2,7.7,0.4999999999999991,1,5.0,0
22024,1629638,0022401218,2024-12-15,MIN @ SAS,W,24,6,15,0.4,2,8,0.25,3,3,1.0,1,2,3,3,2,0,0,0,17,28,1,2024-25,10.2,11.2,7.463243262818116,9.426829268292684,21.4,23.8,-2.400000000000002,9.0,8.6,0.40000000000000036,0,2.0,0
22024,1629638,0022400367,2024-12-19,MIN vs. NYK,L,22,5,5,1.0,1,1,1.0,1,1,1.0,0,3,3,1,1,0,1,2,12,-21,1,2024-25,11.0,12.0,7.3824115301167,9.426829268292684,21.4,23.3,-1.9000000000000021,8.2,8.4,-0.20000000000000107,1,4.0,0
22024,1629638,0022400383,2024-12-21,MIN vs. GSW,L,19,1,4,0.25,0,2,0.0,0,0,0.0,0,2,2,1,0,0,2,1,2,-12,1,2024-25,10.4,10.9,8.080841540334768,9.426829268292684,21.6,22.2,-0.5999999999999979,8.0,8.1,-0.09999999999999964,1,2.0,0
22024,1629638,0022400395,2024-12-23,MIN @ ATL,L,29,4,7,0.571,3,6,0.5,0,0,0.0,0,4,4,4,1,0,2,2,11,1,1,2024-25,8.8,10.3,6.610597552415364,9.426829268292684,22.6,23.1,-0.5,7.6,8.2,-0.5999999999999996,0,2.0,0
22024,1629638,0022400406,2024-12-25,MIN @ DAL,W,15,3,7,0.429,2,4,0.5,0,0,0.0,0,3,3,2,1,0,0,2,8,1,1,2024-25,10.0,9.9,5.522680508593631,9.426829268292684,21.8,21.8,0.0,7.6,7.9,-0.3000000000000007,0,2.0,0
22024,1629638,0022400422,2024-12-27,MIN @ HOU,W,29,4,9,0.444,3,7,0.429,0,0,0.0,0,4,4,5,0,0,0,1,11,13,1,2024-25,8.8,9.5,4.08656334834051,9.426829268292684,22.8,22.1,0.6999999999999993,6.4,7.7,-1.2999999999999998,0,2.0,0
22024,1629638,0022400441,2024-12-29,MIN vs. SAS,W,16,2,5,0.4,2,4,0.5,0,0,0.0,0,2,2,2,1,0,2,2,6,6,1,2024-25,7.6,9.3,3.7815340802378077,9.426829268292684,21.6,21.5,0.10000000000000142,6.4,7.3,-0.8999999999999995,1,2.0,0
22024,1629638,0022400452,2024-12-31,MIN @ OKC,L,19,3,3,1.0,2,2,1.0,0,0,0.0,0,4,4,1,0,0,5,3,8,-12,1,2024-25,8.8,9.6,2.1679483388678804,9.426829268292684,21.6,21.6,0.0,6.2,7.1,-0.8999999999999995,0,2.0,0
22024,1629638,0022400464,2025-01-02,MIN vs. BOS,L,17,1,2,0.5,1,1,1.0,1,2,0.5,0,3,3,0,0,0,0,1,4,0,1,2024-25,7.4,8.1,2.60768096208106,9.426829268292684,19.2,20.9,-1.6999999999999993,5.2,6.4,-1.2000000000000002,1,2.0,0
22024,1629638,0022400479,2025-01-04,MIN @ DET,L,28,2,8,0.25,2,7,0.286,1,2,0.5,0,2,2,3,0,2,0,3,7,-8,1,2024-25,7.2,8.6,2.5884358211089573,9.426829268292684,21.8,21.8,0.0,5.4,6.5,-1.0999999999999996,0,2.0,0
22024,1629638,0022400500,2025-01-06,MIN vs. LAC,W,15,1,5,0.2,1,3,0.333,0,0,0.0,1,1,2,2,0,1,2,1,3,-7,1,2024-25,5.6,7.2,2.073644135332773,9.426829268292684,19.0,20.9,-1.8999999999999986,4.6,5.5,-0.9000000000000004,1,2.0,0
22024,1629638,0022400505,2025-01-07,MIN @ NOP,W,18,4,9,0.444,2,6,0.333,1,1,1.0,0,1,1,2,0,0,0,1,11,9,1,2024-25,6.6,7.1,3.209361307176243,9.426829268292684,19.4,20.5,-1.1000000000000014,5.4,5.9,-0.5,0,1.0,1
22024,1629638,0022400519,2025-01-09,MIN @ ORL,W,22,1,5,0.2,0,2,0.0,0,0,0.0,1,5,6,3,0,0,0,2,2,2,1,2024-25,5.4,7.1,3.6469165057620945,9.426829268292684,20.0,20.8,-0.8000000000000007,5.8,6.0,-0.20000000000000018,0,2.0,0
22024,1629638,0022400535,2025-01-11,MIN vs. MEM,L,26,3,10,0.3,1,7,0.143,1,3,0.333,0,2,2,6,1,0,1,0,8,0,1,2024-25,6.2,6.8,3.70135110466435,9.426829268292684,21.8,20.5,1.3000000000000007,7.4,6.3,1.1000000000000005,1,2.0,0
22024,1629638,0022400548,2025-01-13,MIN @ WAS,W,23,2,3,0.667,2,3,0.667,0,0,0.0,0,3,3,3,0,1,1,1,6,20,1,2024-25,6.0,6.6,3.6742346141747677,9.426829268292684,20.8,21.3,-0.5,6.4,5.9,0.5,0,2.0,0
22024,1629638,0022400565,2025-01-15,MIN vs. GSW,L,20,1,3,0.333,1,1,1.0,2,2,1.0,0,1,1,0,0,0,1,2,5,6,1,2024-25,6.4,6.0,3.361547262794323,9.426829268292684,21.8,20.4,1.4000000000000021,6.0,5.3,0.7000000000000002,1,2.0,0
22024,1629638,0022400578,2025-01-17,MIN @ NYK,W,27,2,6,0.333,2,5,0.4,0,2,0.0,0,2,2,1,0,0,0,2,6,4,1,2024-25,5.4,6.0,2.1908902300206656,9.426829268292684,23.6,21.5,2.1000000000000014,5.4,5.4,0.0,0,2.0,0
22024,1629638,0022400590,2025-01-18,MIN vs. CLE,L,16,1,10,0.1,0,4,0.0,0,0,0.0,2,1,3,1,0,0,0,1,2,-15,1,2024-25,5.4,5.4,2.1908902300206656,9.426829268292684,22.4,21.2,1.1999999999999993,6.4,6.1,0.3000000000000007,1,1.0,1
22024,1629638,0022400601,2025-01-20,MIN @ MEM,L,22,2,10,0.2,1,4,0.25,0,0,0.0,3,2,5,1,0,0,1,4,5,8,1,2024-25,4.8,5.5,1.6431676725154998,9.426829268292684,21.6,21.7,-0.09999999999999787,6.4,6.9,-0.5,0,2.0,0
22024,1629638,0022400614,2025-01-22,MIN @ DAL,W,32,3,6,0.5,1,4,0.25,0,0,0.0,1,2,3,4,0,2,2,1,7,-5,1,2024-25,5.0,5.5,1.8708286933869718,9.426829268292684,23.4,22.1,1.2999999999999972,7.0,6.7,0.2999999999999998,0,2.0,0
22024,1629638,0022400634,2025-01-25,MIN vs. DEN,W,21,4,7,0.571,2,4,0.5,0,0,0.0,0,0,0,0,0,0,1,0,10,5,1,2024-25,6.0,6.2,2.915475947422651,9.426829268292684,23.6,22.7,0.9000000000000021,7.8,6.9,0.8999999999999995,1,3.0,0
22024,1629638,0022400656,2025-01-27,MIN vs. ATL,W,22,2,7,0.286,1,5,0.2,0,0,0.0,2,7,9,2,0,0,2,5,5,5,1,2024-25,5.8,5.6,2.9495762407505257,9.426829268292684,22.6,23.1,-0.5,8.0,6.7,1.2999999999999998,1,2.0,0
22024,1629638,0022400672,2025-01-29,MIN @ PHX,W,35,8,14,0.571,5,10,0.5,2,2,1.0,1,3,4,1,0,0,2,1,23,14,1,2024-25,10.0,7.7,7.54983443527075,9.426829268292684,26.4,24.4,2.0,8.8,7.6,1.200000000000001,0,2.0,0
22024,1629638,0022400677,2025-01-30,MIN @ UTA,W,32,5,12,0.417,5,10,0.5,0,0,0.0,0,4,4,5,1,0,1,2,15,6,1,2024-25,12.0,8.4,7.211102550927978,9.426829268292684,28.4,25.0,3.3999999999999986,9.2,7.8,1.3999999999999995,0,1.0,1
22024,1629638,0022400690,2025-02-01,MIN vs. WAS,L,41,4,14,0.286,2,9,0.222,4,4,1.0,1,2,3,5,1,0,1,3,14,-2,1,2024-25,13.4,9.2,6.6558245169174945,9.426829268292684,30.2,26.8,3.3999999999999986,10.8,8.9,1.9000000000000004,1,2.0,0
22024,1629638,0022400704,2025-02-03,MIN vs. SAC,L,23,1,5,0.2,0,3,0.0,0,0,0.0,0,1,1,2,0,0,0,3,2,-2,1,2024-25,11.8,8.9,8.408329203831164,9.426829268292684,30.6,27.1,3.5,10.4,9.1,1.3000000000000007,1,2.0,0
22024,1629638,0022400723,2025-02-05,MIN vs. CHI,W,26,4,10,0.4,4,9,0.444,0,0,0.0,0,5,5,3,0,0,1,1,12,5,1,2024-25,13.2,9.5,7.52994023880668,9.426829268292684,31.4,27.0,4.399999999999999,11.0,9.5,1.5,1,2.0,0
22024,1629638,0022400729,2025-02-06,MIN vs. HOU,W,32,1,4,0.25,0,1,0.0,0,0,0.0,0,3,3,2,1,0,0,1,2,11,1,2024-25,9.0,9.5,6.48074069840786,9.426829268292684,30.8,28.6,2.1999999999999993,9.0,8.9,0.09999999999999964,1,1.0,1
22024,1629638,0022400747,2025-02-08,MIN vs. POR,W,38,7,13,0.538,4,8,0.5,3,3,1.0,0,5,5,6,1,1,2,2,21,22,1,2024-25,10.2,11.1,8.19756061276768,9.426829268292684,32.0,30.2,1.8000000000000007,9.2,9.2,0.0,1,2.0,0
22024,1629638,0022400755,2025-02-10,MIN @ CLE,L,26,2,6,0.333,0,4,0.0,2,2,1.0,2,4,6,2,0,1,1,3,6,-33,1,2024-25,8.6,11.0,8.049844718999243,9.426829268292684,29.0,29.6,-0.6000000000000014,7.6,9.2,-1.5999999999999996,0,2.0,0
22024,1629638,0022400776,2025-02-12,MIN vs. MIL,L,33,2,6,0.333,1,5,0.2,0,0,0.0,1,4,5,5,0,0,2,1,5,-2,1,2024-25,9.2,10.5,7.52994023880668,9.426829268292684,31.0,30.8,0.1999999999999993,7.8,9.1,-1.2999999999999998,1,2.0,0
22024,1629638,0022400787,2025-02-13,MIN vs. OKC,W,30,5,11,0.455,4,9,0.444,0,0,0.0,1,5,6,2,0,0,2,4,14,6,1,2024-25,9.6,11.4,7.76530746332687,9.426829268292684,31.8,31.6,0.1999999999999993,8.0,9.5,-1.5,1,1.0,1
22024,1629638,0022400801,2025-02-21,MIN @ HOU,L,43,6,11,0.545,4,5,0.8,0,0,0.0,2,3,5,3,0,1,2,3,16,-13,1,2024-25,12.4,10.7,6.8044103344816,9.426829268292684,34.0,32.4,1.6000000000000014,9.4,9.2,0.20000000000000107,0,8.0,0
22024,1629638,0022400820,2025-02-23,MIN vs. OKC,L,34,6,12,0.5,4,7,0.571,2,2,1.0,1,1,2,2,0,0,0,5,18,-16,1,2024-25,11.8,11.0,5.93295878967653,9.426829268292684,33.2,32.6,0.6000000000000014,9.2,9.2,0.0,1,2.0,0
22024,1629638,0022400826,2025-02-24,MIN @ OKC,W,35,7,12,0.583,2,4,0.5,5,6,0.833,0,5,5,3,0,1,2,2,21,23,1,2024-25,14.8,11.7,6.058052492344383,9.426829268292684,35.0,32.0,3.0,10.4,9.0,1.4000000000000004,0,1.0,1
22024,1629638,0022400849,2025-02-27,MIN @ LAL,L,35,4,10,0.4,2,8,0.25,4,7,0.571,0,2,2,2,1,1,2,3,14,-1,1,2024-25,16.6,12.9,2.966479394838263,9.426829268292684,35.4,33.2,2.1999999999999957,11.2,9.5,1.6999999999999993,0,3.0,0
22024,1629638,0022400858,2025-02-28,MIN @ UTA,L,35,4,10,0.4,2,5,0.4,2,2,1.0,1,1,2,2,1,1,1,1,12,-14,1,2024-25,16.2,12.9,3.492849839314594,9.426829268292684,36.4,34.1,2.299999999999997,11.0,9.5,1.5,0,1.0,1
22024,1629638,0022400873,2025-03-02,MIN @ PHX,W,26,0,6,0.0,0,3,0.0,0,0,0.0,0,2,2,6,3,1,1,1,0,11,1,2024-25,13.0,12.7,8.06225774829855,9.426829268292684,33.0,33.5,-0.5,10.0,9.7,0.3000000000000007,0,2.0,0
22024,1629638,0022400887,2025-03-04,MIN vs. PHI,W,27,8,11,0.727,3,6,0.5,1,1,1.0,0,3,3,3,2,0,0,0,20,32,1,2024-25,13.4,12.6,8.41427358718505,9.426829268292684,31.6,32.4,-0.7999999999999972,9.8,9.5,0.3000000000000007,1,2.0,0
22024,1629638,0022400892,2025-03-05,MIN @ CHA,W,30,1,5,0.2,1,4,0.25,0,0,0.0,1,3,4,3,2,1,0,1,3,3,1,2024-25,9.8,12.3,8.197560612767678,9.426829268292684,30.6,32.8,-2.1999999999999957,8.4,9.4,-1.0,0,1.0,1
22024,1629638,0022400907,2025-03-07,MIN @ MIA,W,23,4,11,0.364,3,9,0.333,1,2,0.5,0,2,2,0,1,2,1,0,12,-5,1,2024-25,9.4,13.0,7.987490219086342,9.426829268292684,28.2,31.8,-3.6000000000000014,8.6,9.9,-1.3000000000000007,0,2.0,0
22024,1629638,0022400925,2025-03-09,MIN vs. SAS,W,24,3,6,0.5,2,3,0.667,2,2,1.0,0,2,2,2,1,0,1,0,10,13,1,2024-25,9.0,12.6,7.87400787401181,9.426829268292684,26.0,31.2,-5.199999999999999,7.8,9.4,-1.6000000000000005,1,2.0,0
22024,1629638,0022400952,2025-03-12,MIN @ DEN,W,16,1,3,0.333,1,1,1.0,0,0,0.0,1,2,3,4,0,0,0,0,3,10,1,2024-25,9.6,11.3,7.092249290598857,9.426829268292684,24.0,28.5,-4.5,7.2,8.6,-1.3999999999999995,0,3.0,0
22024,1629638,0022400963,2025-03-14,MIN vs. ORL,W,18,4,8,0.5,1,3,0.333,3,4,0.75,0,3,3,1,0,0,3,0,12,-10,1,2024-25,8.0,10.7,4.636809247747849,9.426829268292684,22.2,26.9,-4.699999999999999,6.6,8.2,-1.5999999999999996,1,2.0,0
22024,1629638,0022400981,2025-03-16,MIN vs. UTA,W,21,3,6,0.5,1,4,0.25,2,2,1.0,1,5,6,3,0,1,1,3,9,14,1,2024-25,9.2,9.5,3.7013511046643464,9.426829268292684,20.4,25.5,-5.100000000000001,6.8,7.6,-0.7999999999999998,1,2.0,0
22024,1629638,0022400986,2025-03-17,MIN vs. IND,L,27,4,8,0.5,0,3,0.0,0,0,0.0,1,8,9,3,0,0,1,1,8,-2,1,2024-25,8.4,8.9,3.361547262794319,9.426829268292684,21.2,24.7,-3.5,6.2,7.4,-1.2000000000000002,1,1.0,1
22024,1629638,0022401001,2025-03-19,MIN vs. NOP,L,21,1,7,0.143,0,3,0.0,7,7,1.0,2,2,4,2,2,0,2,3,9,-1,1,2024-25,8.2,8.6,3.271085446759222,9.426829268292684,20.6,23.3,-2.6999999999999993,6.4,7.1,-0.6999999999999993,1,2.0,0
22024,1629638,0022401016,2025-03-21,MIN vs. NOP,W,23,3,6,0.5,1,2,0.5,1,1,1.0,0,2,2,3,0,0,1,0,8,24,1,2024-25,9.2,9.4,1.6431676725154918,9.426829268292684,22.0,23.0,-1.0,7.0,7.1,-0.09999999999999964,1,2.0,0
22024,1629638,0022401037,2025-03-24,MIN @ IND,L,24,2,7,0.286,2,5,0.4,0,0,0.0,1,1,2,2,1,0,3,0,6,-13,1,2024-25,8.0,8.0,1.22474487139158,9.426829268292684,23.2,22.7,0.5,6.8,6.7,0.09999999999999964,0,3.0,0
22024,1629638,0022401071,2025-03-28,MIN vs. PHX,W,21,3,8,0.375,1,3,0.333,1,1,1.0,0,3,3,3,0,0,1,2,8,2,1,2024-25,7.8,8.5,1.0954451150103222,9.426829268292684,23.2,21.8,1.3999999999999986,7.2,7.0,0.20000000000000018,1,4.0,0
22024,1629638,0022401084,2025-03-30,MIN vs. DET,W,27,4,10,0.4,2,7,0.286,1,2,0.5,1,1,2,4,0,1,1,3,11,18,1,2024-25,8.4,8.4,1.8165902124584887,9.426829268292684,23.2,22.2,1.0,7.6,6.9,0.6999999999999993,1,2.0,0
22024,1629638,0022401102,2025-04-01,MIN @ DEN,W,45,8,16,0.5,5,11,0.455,5,7,0.714,3,5,8,8,0,2,1,4,26,14,1,2024-25,11.8,10.0,8.136338242723195,9.426829268292684,28.0,24.3,3.6999999999999993,9.4,7.9,1.5,0,2.0,0
22024,1629638,0022401113,2025-04-03,MIN @ BKN,W,28,4,7,0.571,2,5,0.4,3,4,0.75,2,2,4,5,1,3,1,1,13,10,1,2024-25,12.8,11.0,7.854934754662191,9.426829268292684,29.0,25.5,3.5,9.6,8.3,1.299999999999999,0,2.0,0
22024,1629638,0022401130,2025-04-05,MIN @ PHI,W,27,2,5,0.4,0,2,0.0,3,4,0.75,1,1,2,5,0,0,0,1,7,14,1,2024-25,13.0,10.5,7.648529270389175,9.426829268292684,29.6,26.4,3.200000000000003,9.2,8.0,1.1999999999999993,0,2.0,0
22024,1629638,0022401152,2025-04-08,MIN @ MIL,L,16,1,5,0.2,0,3,0.0,2,2,1.0,2,1,3,1,0,1,1,2,4,0,1,2024-25,12.2,10.0,8.467585252006618,9.426829268292684,28.6,25.9,2.700000000000003,8.6,7.9,0.6999999999999993,0,3.0,0
22024,1629638,0022401170,2025-04-10,MIN @ MEM,W,25,3,8,0.375,2,5,0.4,2,2,1.0,1,4,5,2,1,0,0,1,10,-8,1,2024-25,12.0,10.2,8.5146931829632,9.426829268292684,28.2,25.7,2.5,8.2,7.9,0.29999999999999893,0,2.0,0
22024,1629638,0022401179,2025-04-11,MIN vs. BKN,W,22,4,6,0.667,1,3,0.333,1,2,0.5,0,2,2,4,0,0,2,3,10,6,1,2024-25,8.8,10.3,3.4205262752974095,9.426829268292684,23.6,25.8,-2.1999999999999993,6.2,7.8,-1.5999999999999996,1,1.0,1
22024,1629638,0022401195,2025-04-13,MIN vs. UTA,W,33,3,9,0.333,2,8,0.25,1,1,1.0,0,5,5,7,2,1,1,1,9,6,1,2024-25,8.0,10.4,2.549509756796387,9.426829268292684,24.6,26.8,-2.1999999999999993,6.6,8.1,-1.5,1,2.0,0
22025,1629638,0022500082,2025-10-22,ATL vs. TOR,L,28,2,15,0.133,1,5,0.2,5,6,0.833,1,3,4,4,1,1,1,2,10,-2,1,2025-26,8.6,10.8,2.607680962081054,20.333333333333332,24.8,27.2,-2.3999999999999986,8.6,8.9,-0.3000000000000007,1,192.0,0
22025,1629638,0022500090,2025-10-24,ATL @ ORL,W,31,8,18,0.444,1,10,0.1,2,2,1.0,0,1,1,4,1,0,1,0,19,-1,1,2025-26,11.6,11.9,4.159326868617081,20.333333333333332,27.8,28.2,-0.3999999999999986,11.2,9.9,1.299999999999999,0,2.0,0
22025,1629638,0022500101,2025-10-25,ATL vs. OKC,L,30,6,10,0.6,3,6,0.5,2,2,1.0,1,2,3,2,2,1,2,0,17,-18,1,2025-26,13.0,12.5,4.636809247747848,20.333333333333332,28.8,28.5,0.3000000000000007,11.6,9.9,1.6999999999999993,1,1.0,1
22025,1629638,0022500115,2025-10-27,ATL @ CHI,L,30,6,11,0.545,4,6,0.667,1,2,0.5,2,1,3,3,1,0,0,3,17,-13,1,2025-26,14.4,11.6,4.560701700396549,20.333333333333332,30.4,27.0,3.3999999999999986,12.6,9.4,3.1999999999999993,0,2.0,0
